x1,x2,x3,x4
24.26644,19.800125,11.637729,2.7424564
25.589434,20.052938,13.023233,2.5151572
26.678396,20.337397,8.861915,3.138562
27.39399,20.661335,5.7422585,3.3513935
27.851599,20.999105,3.5008073,3.3263247
28.134655,21.32765,2.3631122,3.279834
28.356024,21.653913,2.2402444,3.273966
28.615028,21.98279,3.1159246,3.3123941
29.02128,22.320007,5.102594,3.3559875
29.665344,22.649422,8.003875,3.2283206
30.66966,22.951588,12.085799,2.6695833
31.985909,23.199898,12.688296,2.5694106
33.028744,23.48694,8.5818815,3.1686149
33.730736,23.817785,5.486949,3.3548422
34.16149,24.14921,3.3726082,3.3219664
-9.9195,6.014595,-2.8210664,3.6174793
-10.323196,6.3784237,-5.254564,3.5752037
-11.000288,6.7415924,-8.443346,3.7592125
-12.049585,7.1456566,-12.57668,4.346637
-13.324153,7.5797844,-11.778454,4.2206564
-14.30813,7.980737,-7.6692944,3.6843238
-14.90957,8.333931,-4.7063017,3.574749
-15.261719,8.692997,-2.4702966,3.631367
-15.429492,9.061289,-0.9703903,3.7021012
-15.470066,9.431168,0.12862995,3.7599018
-15.401259,9.810142,1.2930747,3.8203924
-15.194487,10.196352,2.950421,3.8934166
-14.770196,10.596951,5.4570413,3.9287915
-14.06836,10.98279,8.718522,3.7169254
-13.004179,11.323666,12.7974615,3.1238453
-11.722457,11.634437,11.448058,3.337505
-10.7944145,11.991974,7.5364747,3.8352885
-10.190503,12.389413,4.516913,3.9294662
-9.854969,12.776998,2.348631,3.8695302
-9.697989,13.15715,0.9034236,3.8005848
-9.663721,13.5339365,-0.19645163,3.7426515
-9.740396,13.906271,-1.3834118,3.6812694
-9.959826,14.272307,-3.0944736,3.6078084
-10.382949,14.628208,-5.570541,3.5781384
-11.111339,14.999154,-8.918513,3.8125138
-12.191052,15.40368,-12.962668,4.4101033
-13.483218,15.847397,-11.158344,4.1239758
-14.397035,16.233316,-7.268303,3.652484
-14.964981,16.58609,-4.394732,3.5763505
-15.292835,16.950657,-2.2365015,3.64134
-15.440697,17.317104,-0.82171077,3.7098217
-15.467454,17.689484,0.26730788,3.767261
-15.383119,18.069586,1.4730874,3.8293016
-15.151116,18.459732,3.240719,3.903223
-14.706707,18.85102,5.7884984,3.9224825
-13.965524,19.235147,9.161015,3.6648686
-12.857192,19.56827,13.145555,3.0670514
-11.5780115,19.887953,10.872327,3.4254282
-10.695582,20.255156,7.083042,3.8645403
-10.132562,20.650377,4.1816545,3.9258454
-9.82552,21.037304,2.1230054,3.8597188
-9.687524,21.413992,0.7548908,3.792891
-9.66722,21.792028,-0.3367322,3.735232
-9.758929,22.161976,-1.5593368,3.6726015
-10.000655,22.527632,-3.364972,3.598931
-10.467576,22.888395,-5.995137,3.590255
-11.235908,23.260878,-9.454596,3.8791287
-12.35781,23.669401,-13.283749,4.4620266
-13.615947,24.106485,-10.621047,4.0429
-14.476047,24.48283,-6.908436,3.6281803
-15.01853,24.84064,-4.0784583,3.5812106
9.857075,-4.402263,-8.832865,-5.300734
8.985073,-4.938298,-8.845184,-5.2987127
8.007458,-5.4565463,-10.991551,-4.9506216
6.711501,-5.908562,-15.399659,-4.099555
5.2053003,-6.3221292,-13.176752,-4.5222106
4.060861,-6.824286,-9.710413,-5.180752
3.1727996,-7.3471723,-8.565283,-5.328356
2.2931437,-7.8717046,-9.542635,-5.2059364
1.204223,-8.366959,-12.719224,-4.612505
-0.28304836,-8.788155,-15.729244,-4.038778
-1.639179,-9.240229,-11.249873,-4.902658
-2.6392834,-9.757906,-8.944342,-5.288063
-3.489761,-10.280602,-8.738848,-5.3100333
-4.4661837,-10.81104,-10.725147,-5.000085
-5.702168,-11.264763,-14.950574,-4.183024
-7.239413,-11.680828,-13.626945,-4.433226
-8.394182,-12.164332,-9.959762,-5.1396565
-9.3175125,-12.698684,-8.5876255,-5.32603
-10.193704,-13.22569,-9.391768,-5.2271605
-11.240826,-13.720539,-12.282661,-4.6986938
-12.70156,-14.148832,-15.9187355,-4.0039096
-14.076019,-14.584004,-11.663551,-4.8213353
-15.119523,-15.106808,-9.076146,-5.2720814
-15.974002,-15.629055,-8.673839,-5.3166876
-16.919842,-16.15637,-10.413357,-5.0589905
-18.138609,-16.625631,-14.519189,-4.2640705
-19.656712,-17.031593,-14.176461,-4.3286977
-20.850285,-17.506414,-10.228063,-5.093536
-21.781652,-18.033926,-8.642475,-5.3204527
-22.6538,-18.56367,-9.200439,-5.2539186
-23.684105,-19.070213,-11.8617115,-4.7819924
-25.100166,-19.505074,-15.988294,-3.992
-26.536634,-19.938421,-12.008825,-4.7532287
-27.573645,-20.440079,-9.254538,-5.2491193
-28.456825,-20.976055,-8.606921,-5.324279
-29.372562,-21.498583,-10.12138,-5.111892
-30.539907,-21.973375,-13.928585,-4.3766217
-32.074955,-22.385286,-14.7039995,-4.228833
-33.31195,-22.852652,-10.498464,-5.045478
-34.26059,-23.377926,-8.689608,-5.3159122
-35.132587,-23.912207,-9.040424,-5.2760243
-36.130623,-24.418877,-11.465163,-4.8604383
-37.501526,-24.861763,-15.858038,-4.0156364
-38.964996,-25.28294,-12.489562,-4.6578836
-40.043537,-25.784178,-9.440348,-5.221935
-40.92326,-26.312304,-8.560348,-5.3285766
-41.837044,-26.844736,-9.872915,-5.1545143
-42.971497,-27.328085,-13.42908,-4.473074
-44.495655,-27.742529,-15.16847,-4.142519
-45.77233,-28.200823,-10.79133,-4.990901
-46.731472,-28.717876,-8.784645,-5.3060083
1.4021015,-5.9592557,-5.55444,5.6181526
0.65417045,-5.380282,-9.351296,5.972059
-0.38936138,-4.7645826,-10.187765,6.081219
-1.2408758,-4.169937,-6.53408,5.683967
-1.7095709,-3.6075435,-2.8308735,5.547788
-1.8150874,-3.052968,0.7439379,5.576898
-1.5557619,-2.4922016,4.365666,5.5606356
-0.9491801,-1.9520155,8.086441,5.3090315
0.0028339257,-1.4506595,10.704057,4.9830437
0.97612786,-0.9311206,7.943485,5.323873
1.5861288,-0.3768178,4.136882,5.56918
1.8201572,0.16584368,0.6369804,5.575778
1.6975542,0.73178595,-3.014901,5.5470066
1.224924,1.2833222,-6.6514277,5.691583
0.35792026,1.8786763,-10.250675,6.089257
-0.66086143,2.48182,-9.319066,5.968582
-1.4129295,3.069646,-5.463768,5.6153865
-1.7767737,3.629884,-1.8067641,5.5480328
-1.7792681,4.178495,1.7249168,5.586028
-1.426546,4.7384133,5.3721533,5.521788
-0.71184903,5.272109,9.128507,5.19013
0.3130349,5.7743464,10.363496,5.029593
1.1869917,6.29989,6.84713,5.426677
1.6876957,6.857812,3.1187167,5.5854254
1.8191717,7.420304,-0.4989957,5.560627
1.5790251,7.9814734,-4.127894,5.5690517
1.0202849,8.526347,-7.750182,5.789762
